C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,Classification
-2.7335796612000807,-1.6777998204323072,1.010774265943175,-3.041358150294788,0.474711674944981,0.3283052923389978,0.4751765006841177,0.3454626120647031,0.9526417811113528,-0.3976614940877853,0.8079709951793478,-1.1417074756650125,4
-2.2016685722028737,-0.5522635206427291,0.13725153370224505,-2.1971116192460296,0.1524056671350031,-0.3978553733816468,0.7675076390808026,0.9418859073336442,1.4673142085455477,0.09003251176521285,0.008383467945821803,-0.3992641163271308,4
-2.123164054269653,-0.6271882087916452,0.11965371980096305,-1.6744376659150844,0.4572677936389429,-0.2844133619782053,0.1899524362465204,0.6725910346082692,1.983568422141322,0.8401670036165858,-0.44044982662932625,-0.26130419213333306,4
-1.9195193319080677,-0.7402199099379002,0.005936942242767485,0.4894124690361864,0.1856272283527475,-0.14318978295840987,0.3534878367787862,0.5122342259736123,0.884854078035319,0.49748698066207575,-1.13028796346737,0.5197648677512932,4
-2.8590845711283466,-1.5847903580623868,0.4007626446091192,0.40358963996370645,0.16410513804051388,-0.8318875055177433,1.245408593874522,0.7758463030975776,1.029233887027044,0.9984741915863737,-0.8512774436831831,0.29071470180197345,4
-3.091264864136391,-1.2741402685561076,0.9476806043864061,-0.6036859275960087,-0.38895257113718357,-0.5637565813877108,0.801215850757631,0.3926998112242832,0.8005217409562623,0.03793159643756361,0.05511249851088622,-0.49702769647818684,4
-3.4744632763358956,-1.0989511903092866,1.1219770955712411,-1.6661454702986473,0.135169066268914,-0.604103316185754,0.9976436671432735,1.0550276946025225,0.6172797902335376,-0.6998085767330485,0.2896282046451811,-0.382587494225811,4
-2.2886413485185186,0.09604386114670496,2.0290778700816796,-2.946561133801509,-0.5126298700965216,-0.26953234092296424,1.193236468300382,0.0651021823957823,-0.5153638926452444,-1.0252949446471162,-0.14456329332811382,-0.05164653885492364,4
-0.017790124621182596,0.49516972577826607,1.5013181663789306,-0.6849181538202092,-1.776822866572076,-0.31095553412822796,0.9443999892460682,-0.2586062284042343,-1.1478876526733937,-1.2647526143949166,-0.939556560730452,1.2052566321355966,4
0.26424725092897955,0.625857495682937,0.1609884078169448,0.0888923879807533,-2.0161579537265286,-0.3162171732216337,-0.32390115176683276,-0.23068253452638052,-1.3125922915973318,-1.0251243416700946,-1.275342834616716,1.3854704787920775,4
1.0784453754911867,0.6477497649837123,-0.27968471551520185,1.1310493185609183,-2.5710969717316132,-0.8045832449122378,-0.9511507229458921,-1.2552040786650405,-1.3135021985098831,-0.05672412367165341,-1.4850642994848207,1.8666687868946557,4
0.5763780855554441,0.42698283342226945,-1.7166238126057067,0.46752097701050677,-2.2948109831633667,-0.9487342183580934,-0.8621082323353629,0.3421428284885216,-1.0083300568685887,1.4938645942550632,1.95180467685901,2.140579885696254,4
-0.946364805421635,0.3960320758445755,-1.7916182440508215,-0.5777178288991891,-0.9029898806913752,-0.07410487499658985,-1.2853596952295745,0.11625495680408496,-0.9027629736042545,1.987166339852461,2.0240843776962745,1.5761585914305767,4
-0.781450243856458,-0.37360609907475484,-0.7297000270377293,0.7430775459516006,-0.16766039289174883,-0.23501080188968315,-0.7634764811901593,-0.39263035053195694,-1.3126265603930967,2.2247176144033594,2.0530971899761385,1.714324950311769,4
-0.5230453347656812,1.5352111110115225,-1.795357708711146,0.3798721690474964,-0.020684398126374452,0.5538050519473869,-1.9048105497099805,-1.1676409630473072,-0.679263403439065,2.228034209389666,2.7410712947594127,0.7109882324378123,4
-0.7751111697648989,2.160211051254441,-2.7673630597875944,1.0327650169769211,1.4583262980320848,1.397338623556097,-2.8620757475827157,-1.8830778874060972,0.2191261995371681,1.3264326306354657,-0.5260997434084326,0.3595519218790423,4
0.30482581850503393,2.831393976737449,-3.41394510410226,1.2723787445433936,-0.42596670488137156,0.3861371617973489,-2.7977280145368018,-1.1425544118124247,0.7451630284550468,0.9704932648571465,-0.5929313500636993,0.3067012001422757,4
0.16698558565790372,3.5788218355670245,-4.211152889401356,0.50455579801437,-0.5487301588427401,0.7718075883769882,-2.6384022173134025,-0.6700734431540059,0.7724993238125245,0.55928456917928,-0.5382744656073821,0.32346967575610525,4
-0.10836701587479178,1.2491727414769516,-2.5415238916020066,1.0178056115683258,-1.7586353545194862,0.39080535319664306,-0.3857202852979665,0.2395735941055594,0.05316211099408506,-0.34273977742077316,-0.41041007812588565,0.42944874429243945,4
-0.039315422993084805,0.5252929991882109,-1.971713952698187,2.618228311071196,-2.0625299191267934,-0.8555577703043051,-0.7095377435657219,0.6225794062709654,-0.29184222384776953,-0.44968133437367935,-0.24883932469078884,0.5312441609181099,4
-0.028937611428812588,1.4020721068752566,-1.661868560804852,2.9461324859875413,-0.07292845870652725,-1.0791984058629998,-1.755449627203826,-0.7345874047011284,-1.5522452641959348,0.36715258820118923,-0.35559662227832906,1.1634605042780646,4
0.06065728893095615,0.5077960941501214,-1.0984473543022168,2.3193302750315143,-0.41226286891550934,-1.1622497474472242,-0.8020208795844501,-0.26086823647432955,-0.8192306195776246,0.8702740312625216,-1.233129400018838,1.9386143532324138,4
-0.6862097262485299,0.746765399324981,-1.8002355598872313,2.1200567148846527,0.06666357695936345,-0.7158602175748233,-1.2396195190916013,0.2631186155283678,-1.046396946973292,0.9675733279786918,-1.3744341625234084,2.2442643560360724,4
-0.8548765935437569,1.5540755122654677,-1.678575483248458,0.3096935932810875,0.13249739688412238,0.13243618142479088,-0.34045380396834707,0.2792309899335166,-0.20867886788869738,0.2894323729147198,-0.9714788643341608,1.26705711231344,4
-0.8966148281288304,1.186627624924555,-2.504528484028225,1.573524471419945,-1.0585774945595239,0.11761453043570325,-1.21081493514384,0.5353462949002025,0.5580577432289912,0.004663691722985752,-0.6724206009855374,0.43995495672668744,4
-0.7911927002230464,2.849649242056096,-3.366202547755978,0.6894911598571914,-1.3344182269282143,0.7689639199344427,-2.030730521068654,-0.1079650767167267,0.6433405390004054,-0.2329961226098615,0.030636071036374442,-0.46159044517329156,4
-0.3198027795338706,3.721080378617237,-3.905962173361699,-0.12446950447858562,-0.7600917227438015,0.7677567790852268,-2.1728293868958737,0.06694377985994603,1.01060310512664,-0.19993760472434133,-0.3083251539839815,-0.07227321689968708,4
0.44296193685020635,1.9782966212842676,-4.280661428072506,2.612796986390043,-2.6722016917861717,5.7718492939620685,1.9675714226694014,-1.4249178511101122,0.27080445488482424,-0.06897389672434562,0.704815812508314,-0.4526257418068583,4
0.40652353980344286,0.8843585958426255,-3.379626396490458,2.7068037774426688,-2.9709532430045194,8.736398500761597,5.082800559411969,-1.5121045878825818,0.01534415051067787,-0.9581073287566702,1.4607954496646387,-0.9614498659188129,4
-0.30554487943970887,-0.6819735796088005,-2.081419708733704,3.7812076996609663,-2.8785098679819576,5.053742331328063,3.401490321871099,-0.22067014881275748,-0.6262898456830378,-1.3593232293100759,1.3969696043057163,-0.5915200597975603,4
-1.1697105839083901,-0.3676844441644064,-1.6764267646914324,2.3004458481222576,-3.330015933939529,0.10229576909081203,-0.3071971771154,0.8873690308791976,-0.45342662774460407,-1.0889538369710328,0.20648796793838334,0.09038683550527167,4
-0.70806477371335,0.5102350829589477,-2.3901350779016606,1.5182269549632161,-2.3488561515935014,0.5783380597104157,-0.5596105564259319,1.1480501389514979,0.21361055164387932,-0.6972335920800805,0.08433186898953154,0.2572931856308491,4
0.7278963878575826,-0.16051533559655198,-1.3470444155732773,0.14081915542094312,-2.820579387089733,0.4059404970576031,-0.31220207234793235,0.5599308199000251,-0.8593514292281469,-0.40094309460734706,-0.11633292432259429,1.0151869790759116,4
5.762845487018032,-2.0091446465823095,-0.4920212663051993,-0.5382496310350087,-1.7724888244154413,2.1753634261007484,-0.6390791653058504,-1.7512232275866428,-1.4217992904476138,0.6821521458663028,-0.49436582986108263,1.0738562201650756,4
10.2182474688452,-4.3417490480775,0.9003568687972671,-1.3334093622188996,-1.6967621531273451,3.5880548757868294,1.117854049715723,-2.4563047835966403,-1.4698273964240627,1.019676650391984,-0.43416454280574635,1.654557538170322,4
12.83203375288723,-5.185503565522244,1.277017829446278,-1.358410634691635,-1.7069988526412183,0.7299155195181497,-0.679738160621883,-1.2337895286181746,-1.576879104020989,-0.20100747474003006,-0.6843090935894758,1.4736778698445603,4
14.78973064285353,-4.062484036659551,0.018576348221173575,-2.361829352612753,-1.012446746746214,-1.7936267823159628,-2.348933854369659,-0.1929422628773158,-1.0186859509138546,0.023317895649704067,-1.924686830252965,2.4205430355794757,4
13.58972795304475,-2.259739107340947,-1.7115646775739315,-2.492036387017265,-1.0394941335820909,-0.9212664214182475,-0.13756322783586603,2.276184335535638,0.7435832049746323,-1.470661943042137,-1.246495111771127,0.9021922341096642,4
12.108846519975833,0.44012572542913164,-3.2923260998065036,-1.3069734929353576,-0.4476074071183553,-0.4125085281335013,0.95244933028455,0.9032667198588745,1.5463905466453316,-1.2629877121111117,-0.20918241966826684,-0.5200759383959246,4
8.874729960108446,2.3570314552356404,-4.015001334794697,-1.2569891610291843,-0.3429569768299026,-0.7908512524307177,0.5019831510046783,0.32006730816204876,2.0814016435016724,0.2721365662165706,-0.2390192139813543,-0.50492507345271,4
4.086291992661395,3.7195910614149708,-4.140170896334937,-0.30217062863112903,1.6889844487794112,-0.7195608552140582,0.6040400850594261,0.8863047979668565,2.8054018348532734,0.8405137691508969,0.0629656795779545,-1.1095166566654349,4
2.000063860473988,4.4563288038921005,-4.052975381548707,-1.3604819109236659,2.19021594733859,-0.2598666095654141,1.178464531016491,1.1591207116817714,2.6285182737518915,1.132865329729462,-0.5744374146823553,-0.11282841724471514,4
1.3272589098970557,4.679837250562109,-4.862032958659526,0.9065637209644791,2.8334126683068983,-0.37073910615996486,-0.2643416666134053,1.187449463894992,2.555769314507114,1.1668377872166964,-0.6236699437189737,-0.36502725305701367,4
0.43765385697543646,4.317676290999973,-3.432789730118022,0.12130240103110766,3.7209877270799705,0.4132269987272701,1.0577203454123347,1.1252479096356842,1.4160375503127707,0.2002802045664016,-0.7106895655021062,-0.20381538802411173,4
1.5965495456147056,4.289509861697872,-3.310166589792303,1.2378866097398347,1.7390331163918693,-0.6475930346610392,1.5381384634425643,0.5021149210661524,1.6752567186820486,0.5331677727526647,-0.6486413604470546,-0.02111842493983114,4
1.4539814486222191,3.8821051249254244,-3.679802399229463,2.6009658006097953,1.4192508806866324,-1.5946363001737525,0.4011140077727002,0.11089266365013206,1.411462348204275,0.264373927068677,0.7962239693708633,-0.9879208405138658,4
0.5364171760692917,3.778607569522459,-3.3745697583435805,0.05104510008715039,0.776858239950109,-1.843769130029203,1.185096093778334,0.9985318514444343,1.4365113787738855,-0.30723624936177907,1.1925549157882351,-0.8426370761580684,4
0.9704566787931219,3.4687667176015142,-3.086933557887341,-1.1900358828108608,1.2913349798110756,-1.4847796913455122,1.811197723687904,0.8345697823007651,1.4551532491878019,0.4810267202744704,0.834902650812816,-0.026714320763925423,4
-0.009403659926529999,2.6047855599528478,-2.421539630212205,-0.6424895201052538,0.8527983951084611,-1.0736234553491368,2.393255552460552,1.457757521169735,0.7208124873220878,-0.7212298723704722,0.8416877572209243,-0.2938253955714572,4
-0.3276528530336469,1.5878653734170538,-1.5517964876426722,-1.269896368808763,0.9791636015571393,-0.8234616984344869,1.1907974266945958,0.8351622027215846,0.4012420320006658,-0.24711164273431707,-0.19259884480302406,0.42134161754321403,4
-0.8401933963238934,1.0653654672465238,-0.6950455547065252,-1.1472014936293948,1.6711456144529924,0.07536449503757066,0.3125535241637163,0.36357410983268457,0.2696503627478548,-0.13581368860717116,-0.43876755314078447,0.584606529499955,4
-1.3906170968471656,1.0976359036480672,-1.5494286592214381,0.07652232923382721,-0.6255043041751562,-0.2775619531195547,-0.24727273781555825,1.1248938820795416,0.44758278789527545,-0.4684723348506361,-0.7423944254313188,0.5563862564215802,4
-1.7183174439910684,1.218922819772163,-1.5855764961046022,-1.3647342254780295,0.6424842398907481,0.8807275558654998,-0.2008822174580153,1.4836858765938914,0.7047438703667293,-0.5327992413364823,-0.8798940727900243,0.6584487514520925,4
-1.2583671692979528,1.4542242765157078,-1.3407462215269856,-1.133387986949157,-0.5621902985707283,0.9386996661087242,0.43976153772823456,1.498499981626494,0.6351849236807189,-1.363085703611515,-0.5989849402390727,0.18564159854546747,4
-0.8523842182340686,3.1925289831261394,-1.333852892553788,-1.76755785860534,0.4786000295721278,0.7362876713278504,0.6158854566029394,1.6010307240810093,-0.07070587984648632,-2.478982884091959,0.3790233410790882,-0.6260151159511703,4
0.5599960297458334,5.591386419525779,-1.4986636887555982,-1.7372727514571922,1.0678588382259837,0.20090360462574663,-0.4311029962197268,0.2612824076481617,-1.260710053391705,-3.219606689964302,1.1219008626277975,-1.181344685295532,4
0.06759542617070666,5.754440711225075,-1.4136193579181349,-1.8227565895873135,0.5957762758952625,-0.4689917407600448,-0.8957085053036794,-0.05486585747400178,-1.3198120290941224,-2.735643919340882,1.5464148406092033,-1.556095997412532,4
-0.6291212935985039,5.235391409251661,-1.3883502609829002,-3.3058647961616248,1.274688897730369,0.4670601194344692,-0.3651594107957511,0.49154323944902273,-1.752972371220428,-2.424528876907592,1.663707937021851,-0.6852948703639811,4
-1.1835218283933135,3.234564606714685,-0.9757985544403962,-2.2623615135977495,-0.9288026015839677,0.38676159484104805,-0.23665199734478265,-0.2532692331066548,-1.2970398283250406,-1.5454018720225497,0.743259204877824,-0.15645679122058131,4
-2.860837651882362,-0.17756849999355115,0.01803661692868281,-2.1089116225440185,-1.5781585653996495,-0.2138960287007392,0.18345757833074267,0.6402535000732666,-0.15047650020530284,-0.9011342905049092,0.5196679883230795,0.22007448398010016,4
-2.209163922872838,-0.4564407502232386,-0.12596334244668364,-0.5701561380384859,-1.8359099135938663,-0.9881677593700446,-0.8022566757564368,-0.07181006177138849,0.1759379807347302,-0.5890032802747773,0.7442016752706611,-0.07688862907593823,4
-2.087548717322065,0.14155202615277973,-0.27653209047886557,-0.44279997158321843,-1.833698230484106,-1.644746700665359,-0.7162601039335392,-0.288445431453269,0.9376744629393446,-0.2923727330808488,0.4157619019560956,-0.5215260657927421,4
-2.834400675972779,-0.7594748890975493,0.6211018507236391,-2.1908435720931965,-0.4004102286313086,-1.1988322449165856,0.3468886695817258,0.30382214390873347,0.46217553381904714,-0.5275425986193605,0.49308085767739185,-0.5500581074200188,4
-1.9188808543412057,-0.10383844149369355,0.2326394233297593,-2.285269693719814,-0.4275893316231762,-0.4464507217889798,1.0639918754679303,-0.3190321507776737,0.7903835476012878,0.19490837657819537,0.025562810632519833,-0.42263067893110867,4
-2.1783493276479766,-0.7733993060955908,1.0266368543994118,-3.120752270017711,-1.6792299717341717,0.101613686678885,1.3466321606149338,-0.2345982427641338,1.1349147342450614,0.1891138760993022,-0.24846420317550355,-0.40979443637387725,4
-2.4010041168660874,-1.7661132840382034,1.7757231233252209,-2.211788164625601,-2.2265374881788573,-0.2621548775488781,1.0992974409192546,-0.09144559807111491,0.7255367294867769,-0.5025131738899028,-0.1051701268456678,-0.33953527715571435,4
-2.415238033048404,-0.9753342236850835,0.4274126920185507,-1.6723553869444483,-3.3759717614981106,-1.0241006106816797,0.08665862318629121,0.45322911891397605,0.8950401381569132,-0.9177617575451921,0.07048025735339415,-0.4317164093037484,4
-2.8033346032673334,-1.4981613965045655,1.142898102420639,-2.198758456137703,-3.7523971849810644,-0.18784292357235563,0.3220349143198274,0.5027311512918526,1.0504971383949062,-0.8087567082418192,-0.09804927832822008,-0.2738877379056977,0
-2.317603530827405,-1.6774313661473435,0.6366957568591669,-0.24373804281615036,-2.2851152365619023,-0.885516348763341,-0.3974336327033864,0.5761423446566655,0.6907819353522315,-0.2578642779819716,-1.223818088525799,0.3137777413171488,0
-2.25650037100328,-1.0249096917590608,2.20136976525458,0.7655905328125726,-2.63680919566552,-0.8262979838171561,-0.02769662781542401,0.48723545148189734,-0.028777187080320923,-0.9981275981785902,-1.2645226625237391,0.21220076716520284,0
-2.1886422693506264,-1.14358788348834,1.687539481988927,1.6442000180811356,-2.1266530121801765,-0.8586799997810373,0.08599355480235638,1.0260405775150807,-0.6152568500176249,-1.662055782854907,-0.9812204305532585,0.3667635028412295,0
-1.8450345343903802,0.25354826474463055,0.8920176563690024,2.5718120942359266,-2.18858118862857,-1.6875079369586239,-0.280010645991465,0.7907332970298196,-0.6122771650492239,-1.6750112914416184,-0.34220571987063125,-0.2224181417883926,0
-0.8193092640560684,1.8685850789740066,-1.0115070154164025,3.140985518857379,-1.6531761278168555,-1.8225674203548583,-1.234743018618456,0.9984995147382154,-0.43038030417981227,-1.5260311970140716,0.10168838929363712,-0.3739559050185578,0
-0.8591320714051697,1.2916517835743502,-2.6661479141672744,1.8239976797511188,-0.8677387700510117,-1.1850180504521486,-1.131060548857942,1.2442217412129684,0.2974499813878571,-0.7148867591335896,0.05568709586693563,-0.0094087488451271,0
-0.9632883444312434,0.24167822915979684,-1.9195727699337686,1.9354670536162062,-0.5996802794410627,-0.9685380101077398,-1.2638996772995759,0.3837979235582506,0.7268144838845695,0.04390740358502694,-0.04698336906235589,-0.2375429168851462,0
-0.9972651298588342,-0.23486084548224384,-2.3869716791726607,2.099680723694373,-1.3673145468623387,-0.360170130727927,-1.281954779765692,0.9246109104539686,0.9842213616737726,-0.08711231417804784,-0.10228864638643682,-0.10791892434244882,0
-1.7751989836509243,-1.1118671324100022,-1.2060655397847688,0.8362591114372073,-0.5196815528430299,0.547123352652717,-0.4825731348869541,0.9912212915305935,0.7475342573919894,-0.18674975893227755,-0.6037196567022693,0.1657319366471046,0
-1.8467247905862527,-1.2975000024676262,-0.975059157855052,0.2480840634356489,-1.1703560927462273,0.9766678943959208,-0.5150902870970939,1.5106971838236967,0.32358845369089584,-0.8212568506462882,-0.9006271871576051,0.6148744578759396,0
-1.2266673726714283,0.45854548823260655,-2.327906666752203,-0.5725860090719573,0.15720071565442723,1.7168533913283217,-1.1907844689037412,1.418393305288768,0.5629441007715323,-0.35937423728837375,-1.0098373631366875,0.7595699180963014,0
0.6401950632763834,-0.10322268483354838,-2.833893408218531,2.4558767497032523,-1.0753137577805656,6.805202457923711,2.431797327831906,-0.7609287392914591,0.6388706984991395,-0.4504412830761793,0.39698884741014273,-0.859152617662251,0
1.1566110869285913,0.014323178883567324,-3.046634870903704,3.736203107895717,-1.490729386096565,9.353701464257563,4.6140221389713485,-1.7747361599971414,0.8001607485180893,-0.8874003768089787,1.564391351745789,-2.1059049343065923,0
0.8946294343814659,1.416681481743602,-3.3352447456472234,3.807872970171053,-0.746293298282826,5.181220628927906,3.0696657373217495,-0.5513151285340362,0.6827911409790005,-0.4225551310654064,0.49570177029809404,-1.0667535544898017,0
0.6418995874498585,1.5674772875051552,-2.6821541842423704,1.5708077162346907,-1.7902029794695826,-0.8068326416899279,0.5900072705694408,1.951248995697426,1.2814329173906391,-0.7765450832918624,-1.1547811146652769,0.4094841954066381,0
0.3066384834561053,0.8997926957371568,-2.2154195685621776,0.9123373123375944,-0.8837486053503582,-0.023057575588162852,0.6515879568372851,2.107044902915711,0.8232836890879335,-0.5582227664082702,-1.7488012448397294,1.2237589650548393,0
2.842675818156817,0.1895537531699058,-2.108864685456167,2.7049983483846405,-2.1157936191849487,-0.5963489683472962,-1.1146275788686886,0.9825690920990092,0.16800810137186595,0.04173688081566029,-1.787768406091763,1.488751761227654,0
6.811719378001994,-2.776234639710758,-0.5768814339496133,2.0499815773613475,-1.7623740305913054,1.1283605052271959,0.2730065457807614,-0.27729710252738216,-0.9748551824984654,-0.2876137798205305,-1.4558190020279658,1.5466407979046235,0
10.721786201894274,-5.204256181889619,0.9661352226624675,0.7346883356680397,-0.22263507282053588,3.554777304707377,2.6485283717199666,-1.5210147917574504,-2.4506661408835764,-0.5891524534608023,-0.28757918186905257,1.4249896998163796,0
12.772367603377656,-6.01556966395085,2.07708763578989,-2.6267407132833505,1.0643324171339843,1.626285705753585,1.3848653856304696,-0.43117284098016123,-1.8076864895633415,-0.9617633037200567,-0.9774466008359278,1.8942949413400247,0
13.532175173415917,-6.222996490620058,2.678499445578155,-3.7534717384664535,2.7957850498367023,-1.458447128470996,1.4897867210224887,0.7425532121290324,-1.06951785967274,-0.43198431674653925,-1.6052825000318798,2.716283263045189,0
12.874843746326889,-4.358439077008104,1.0798475084083623,-1.8678817971289232,3.6008033924663234,-0.5680502021884457,1.7011305990967676,0.16505196702906588,0.5400863124101819,0.016333358534274655,-0.28374031370379976,0.891299663496616,0
8.811296263868334,-3.466005826243259,0.6148452628927688,1.2265874092724591,4.129264866054516,0.21752063014009343,2.244216269619495,-0.23166128021097324,1.428969754710552,0.2980198587549233,1.2825147880140964,-0.9337730269316631,0
6.286160145569202,-1.556200183078624,-0.29333917533515835,4.043586253825789,3.2795709123774572,-2.1400025970674834,2.0221708657331314,0.481558375906111,1.2815790516015917,0.845746187809646,1.5264373608449848,-1.1472892422608958,0
2.0481551248536767,-1.5028242404114045,0.4743719409788532,2.374551531778158,4.0209959685676075,-1.8313391459041508,2.036315261763861,1.8336235765737905,1.4667563109859094,0.18060945783095114,1.6058830673908568,-1.475689004720675,0
-0.36200443890315626,-2.105895119495209,0.9134427383279455,2.067957430984528,3.9873811687818908,-0.7864150066715302,2.4912252317119603,2.677039859518286,1.27891468098693,0.09352640976382513,0.7459099466007135,-0.894729401642896,0
0.1575635237153822,-0.7375495100450211,-0.4889125532127309,2.576567718325074,3.0296507502995067,-0.9042601791012376,1.537887798907262,1.1029504562604573,0.7321365278270704,0.4184185844725653,0.24902845670759688,-0.4757857839162278,0
-0.21789923567156647,-1.4691441584345613,0.001764497265101408,1.8013435972654444,3.5202051706700606,0.12964443096015127,1.217186468930312,0.23103809501745876,0.6536715422589187,0.8010790598765087,-0.5169018624201025,0.2784368488116074,0
0.5835884580224545,-0.22168407822502348,-1.348395976870029,4.318794424880151,2.7961756984203947,-0.4711767113383377,1.2899563130832483,-0.38224175783899206,0.14812473293973777,1.027197077621996,-0.18086707749592548,0.3384941131233681,0
0.504391256856938,-0.29389360270638754,-1.4703275796717825,3.341466111346499,2.4494930050819836,-0.8801488205556529,0.7168401934299206,-0.13294422400673955,0.3671064253073055,1.068983703404955,0.06855273674666285,0.4342427098849969,0
-0.8402365260081928,-1.1076837516839024,-0.12836823666112018,2.1474459960861347,3.186900320444966,-1.4432005914758161,1.4003355718800137,1.6079200462854517,0.7936486329463935,1.006179787929114,-0.6302536804558245,0.7166617702571586,0
-1.0278265304937564,0.34286254377063474,-0.858026418989269,1.6216032583433255,4.117381280047098,-0.27895847804824736,2.0853399289637444,1.7519472429975895,0.6369540631730678,0.4871530854192793,0.18725408469906166,-0.3148909029617875,0
-1.334169172351649,-1.1734414486694815,0.019384067631810612,1.6143411837442094,4.095173384420186,0.31734511385570024,2.560688044296354,1.7971997303893918,0.576794196363276,0.25610316912507436,0.16033915537861265,-0.38268463599701197,0
-1.4896215153515313,-0.7631250017385526,-0.17857436820158212,0.6961185691181189,3.5475965073672437,-0.4499947187674739,2.204645359447793,1.4252498339418975,-0.055426998057431905,0.34844952909145294,-0.06766272726876904,0.017350130156026673,0
-1.5629534744549152,-0.5140879178888168,-0.43450668817691546,0.7832403744453991,2.2186825610764407,-0.9197918211736658,2.153001535040635,2.7978109072080475,-0.1967279130996349,-0.5516313548442744,-0.39678863382303736,0.47282860582985164,0
-1.7618948612044214,-1.5410034973154818,0.33521200501446896,1.2508918270585774,1.5710907061602026,-1.7893613838772142,2.301336218885082,2.6843904423730884,-0.4842667682836498,-0.485350007953907,-0.5386801793023185,1.1283298626267775,0
-1.7759491718047784,-1.6031630923309153,0.5925488588618327,0.8488013138875206,0.8068393512571147,-1.7563547940983626,1.8239771221892007,1.7863084963010656,-0.45567484877325765,-0.8047385184855661,-0.3157339135248935,0.708683300991888,0
-1.6134365489915767,-1.390057007906303,0.41744588516213516,2.2860245248638393,1.0310349205523228,-1.5725403975493673,0.9248608750369178,1.4115723395302604,-0.06394836512063624,-0.6996734696372623,-0.10706542278696174,0.13920015429715324,0
-1.0190355683156278,-0.07437320284995136,1.1911989666665783,2.9209010059888265,1.8696595273338186,-0.3899984646948487,0.4132179118190239,0.1975465952284015,-0.6813519802054466,-0.9399068970631721,0.12461240128784942,0.003195266625218684,0
-0.5658730946053078,2.030092265105975,0.8616208112018445,0.6958115700112373,1.872141310827995,0.2147996794124309,-0.253189692713601,0.16582454352577472,-1.339897970671162,-1.682840449902047,-0.061505533951849656,-0.013933886138776623,0
